"head","word","bar","item","cond","response","rt","subj","tail","ihead","ssp","novel","attest","series","token","type","mr","smean","svar","tri","trimean","ucla","tokcount","typc"
"CC1","jfodoszek",41,"1","CC1-NT9",1,830,1463341840,"NT9","jf",-2,1,-1,"F",0,0,1.64444444444444,2.40880503144654,3.48371944908845,51.5133258982,50.9956214175436,"10.539","na","na"
"CC1","jfodoszek",18,"1","CC1-NT9",1,5429,1463165468,"NT9","jf",-2,1,-1,"F",0,0,1.64444444444444,4.15094339622642,2.68593264867447,51.5133258982,50.9956214175436,"10.539","na","na"
"CC1","jfodoszek",49,"1","CC1-NT9",2,3464,1463416005,"NT9","jf",-2,1,-1,"F",0,0,1.64444444444444,3.30817610062893,1.23986943714672,51.5133258982,50.9956214175436,"10.539","na","na"
"CC1","jfodoszek",48,"1","CC1-NT9",1,2264,1463414516,"NT9","jf",-2,1,-1,"F",0,0,1.64444444444444,3.10691823899371,2.46317968314625,51.5133258982,50.9956214175436,"10.539","na","na"
"CC1","jfodoszek",58,"1","CC1-NT9",1,1557,1463501458,"NT9","jf",-2,1,-1,"F",0,0,1.64444444444444,3.05660377358491,5.28158586099833,51.5133258982,50.9956214175436,"10.539","na","na"
"CC1","jfodoszek",50,"1","CC1-NT9",2,2400,1463416439,"NT9","jf",-2,1,-1,"F",0,0,1.64444444444444,2.63522012578616,2.48634662845315,51.5133258982,50.9956214175436,"10.539","na","na"
"CC1","jfojułe",72,"3","CC1-AT4",2,6246,1463776566,"AT4","jf",-2,1,-1,"F",0,0,1.64444444444444,2.82389937106918,1.91815938221479,52.5283656274,50.9956214175436,"10.539","na","na"
"CC1","jfojułe",44,"3","CC1-AT4",4,5622,1463346155,"AT4","jf",-2,1,-1,"F",0,0,1.64444444444444,2.25786163522013,1.81283337313908,52.5283656274,50.9956214175436,"10.539","na","na"
"CC1","jfojułe",82,"3","CC1-AT4",1,1732,1464093820,"AT4","jf",-2,1,-1,"F",0,0,1.64444444444444,3.38993710691824,3.79635379348778,52.5283656274,50.9956214175436,"10.539","na","na"
"CC1","jfojułe",34,"3","CC1-AT4",2,4075,1463262579,"AT4","jf",-2,1,-1,"F",0,0,1.64444444444444,3.55345911949686,1.09680757901441,52.5283656274,50.9956214175436,"10.539","na","na"
"CC1","jfojułe",83,"3","CC1-AT4",1,1552,1464116511,"AT4","jf",-2,1,-1,"F",0,0,1.64444444444444,2.93710691823899,3.60361436191386,52.5283656274,50.9956214175436,"10.539","na","na"
"CC1","jfojułe",33,"3","CC1-AT4",1,2533,1463259515,"AT4","jf",-2,1,-1,"F",0,0,1.64444444444444,2.16352201257862,1.78321789666428,52.5283656274,50.9956214175436,"10.539","na","na"
"CC1","jfojułe",63,"3","CC1-AT4",2,4003,1463650222,"AT4","jf",-2,1,-1,"F",0,0,1.64444444444444,4.42138364779874,4.35928668099674,52.5283656274,50.9956214175436,"10.539","na","na"
"CC1","jfoławik",108,"1","CC1-NT8",4,2078,1464615853,"NT8","jf",-2,1,-1,"F",0,0,1.64444444444444,3.0314465408805,0.815460552503782,52.7015008706,50.9956214175436,"10.539","na","na"
"CC1","jfoławik",112,"1","CC1-NT8",2,4607,1464634022,"NT8","jf",-2,1,-1,"F",0,0,1.64444444444444,6.0062893081761,2.63920070058116,52.7015008706,50.9956214175436,"10.539","na","na"
"CC1","jfoławik",27,"1","CC1-NT8",1,2857,1463230217,"NT8","jf",-2,1,-1,"F",0,0,1.64444444444444,3.15094339622642,1.87580606639599,52.7015008706,50.9956214175436,"10.539","na","na"
"CC1","jfoławik",57,"1","CC1-NT8",6,10855,1463494408,"NT8","jf",-2,1,-1,"F",0,0,1.64444444444444,2.80503144654088,3.9680757901441,52.7015008706,50.9956214175436,"10.539","na","na"
"CC1","jfoławik",107,"1","CC1-NT8",1,5575,1464614838,"NT8","jf",-2,1,-1,"F",0,0,1.64444444444444,4.16981132075472,4.48363983759255,52.7015008706,50.9956214175436,"10.539","na","na"
