step,train_mb_loss,train_mb_mle,train_mb_smoothed_1.0,train_mb_backoff_0.25,dev_loss,dev_smoothed_1.0,dev_backoff_0.25,dev_unseen_c_loss,dev_unseen_c_smoothed_1.0,dev_unseen_c_backoff_0.25,time,batch_size,lr,num_iter
772,2.769702911376953,1.2938357356296732,1.3100415227588225,1.1810913563982326,4.288077354431152,2.6061801668856037,2.4800672832361443,3.1655633449554443,2.687873155431058,2.5588229950016923,0:00:00.236999,32,0.1,1763
773,1.8296449184417725,1.451590099853987,1.4616028374126255,1.323309679556206,4.375232696533203,2.6061801668856037,2.4800672832361443,3.272642135620117,2.687873155431058,2.5588229950016923,0:00:00.246997,32,0.1,1763
774,3.3429954051971436,1.75215298020805,1.7647975947840857,1.631474974686054,4.205594062805176,2.6061801668856037,2.4800672832361443,3.242006301879883,2.687873155431058,2.5588229950016923,0:00:00.245003,32,0.1,1763
775,1.894795298576355,1.1535983040917166,1.1805243940713628,1.0265377134683105,4.1784820556640625,2.6061801668856037,2.4800672832361443,3.034517765045166,2.687873155431058,2.5588229950016923,0:00:00.254006,32,0.1,1763
776,1.964810848236084,1.618437582094169,1.6278849412479277,1.4928359584105682,4.50324010848999,2.6061801668856037,2.4800672832361443,2.9478869438171387,2.687873155431058,2.5588229950016923,0:00:00.246994,32,0.1,1763
777,0.8607169985771179,0.8573471990735337,0.8704381689667768,0.7386901366321866,5.162253379821777,2.6061801668856037,2.4800672832361443,3.2001304626464844,2.687873155431058,2.5588229950016923,0:00:00.268001,32,0.1,1763
778,1.4100183248519897,1.326302785365329,1.3368831804537267,1.204492158566551,5.741580963134766,2.6061801668856037,2.4800672832361443,3.3816280364990234,2.687873155431058,2.5588229950016923,0:00:00.251001,32,0.1,1763
779,1.7403671741485596,1.0228404593736036,1.0454195229738772,0.901664343230039,5.981444358825684,2.6061801668856037,2.4800672832361443,3.433004856109619,2.687873155431058,2.5588229950016923,0:00:00.252999,32,0.1,1763
780,3.066361665725708,1.84569589569508,1.8539521884026493,1.7180892815807194,5.803727149963379,2.6061801668856037,2.4800672832361443,3.008202314376831,2.687873155431058,2.5588229950016923,0:00:00.233998,32,0.1,1763
781,3.0251998901367188,1.5794915041437794,1.5872709002389125,1.4608465860593993,5.7338128089904785,2.6061801668856037,2.4800672832361443,3.0462565422058105,2.687873155431058,2.5588229950016923,0:00:00.230000,32,0.1,1763
782,2.138439655303955,1.2825064833862228,1.2937086235467872,1.159604896581954,5.533694744110107,2.6061801668856037,2.4800672832361443,3.2393617630004883,2.687873155431058,2.5588229950016923,0:00:00.238001,32,0.1,1763
783,4.254123687744141,1.3642293899689442,1.3816893518337938,1.254526277779947,5.0537333488464355,2.6061801668856037,2.4800672832361443,3.2730014324188232,2.687873155431058,2.5588229950016923,0:00:00.265002,32,0.1,1763
784,2.9201712608337402,1.3347857883951584,1.3474679783459724,1.209628075459401,4.689419269561768,2.6061801668856037,2.4800672832361443,3.259089708328247,2.687873155431058,2.5588229950016923,0:00:00.251996,32,0.1,1763
785,3.6037068367004395,1.6897323377192208,1.6975912133988484,1.5540416140367177,4.217069625854492,2.6061801668856037,2.4800672832361443,3.1536290645599365,2.687873155431058,2.5588229950016923,0:00:00.231006,32,0.1,1763
786,2.0762133598327637,1.4202347692585393,1.4339994642025562,1.2806898195804115,3.9607396125793457,2.6061801668856037,2.4800672832361443,3.078993320465088,2.687873155431058,2.5588229950016923,0:00:00.233995,32,0.1,1763
787,2.8667187690734863,1.4739009651933945,1.4907067433253083,1.342476220152734,4.211297035217285,2.6061801668856037,2.4800672832361443,3.0119497776031494,2.687873155431058,2.5588229950016923,0:00:00.250005,32,0.1,1763
788,2.26350474357605,1.347484445825878,1.3665073274824369,1.2224298794432567,4.2003607749938965,2.6061801668856037,2.4800672832361443,3.0902750492095947,2.687873155431058,2.5588229950016923,0:00:00.225994,32,0.1,1763
789,1.9549734592437744,1.3938556761987893,1.4031914742311218,1.2656950289917859,3.8233394622802734,2.6061801668856037,2.4800672832361443,3.165205717086792,2.687873155431058,2.5588229950016923,0:00:00.228002,32,0.1,1763
790,2.1501927375793457,1.7115390054937307,1.7200340942745422,1.5753371324300418,3.84451961517334,2.6061801668856037,2.4800672832361443,3.0444300174713135,2.687873155431058,2.5588229950016923,0:00:00.258001,32,0.1,1763
791,2.285832643508911,1.333954932004986,1.342064641748256,1.2140189696223271,4.092423915863037,2.6061801668856037,2.4800672832361443,3.0533368587493896,2.687873155431058,2.5588229950016923,0:00:00.233999,32,0.1,1763
792,2.6630702018737793,1.7824292013205962,1.7934149343040835,1.6619562937457688,4.264771461486816,2.6061801668856037,2.4800672832361443,3.129542827606201,2.687873155431058,2.5588229950016923,0:00:00.223002,32,0.1,1763
793,3.787868022918701,1.9087944447267626,1.9178395049716848,1.780535195625789,4.133221626281738,2.6061801668856037,2.4800672832361443,3.095015287399292,2.687873155431058,2.5588229950016923,0:00:00.240000,32,0.1,1763
794,1.562739610671997,1.4467025872571275,1.4543155646846904,1.3229118506745479,4.00862979888916,2.6061801668856037,2.4800672832361443,3.0586674213409424,2.687873155431058,2.5588229950016923,0:00:00.247998,32,0.1,1763
795,2.3632028102874756,1.2970529451917565,1.309887119778838,1.1751249241582644,4.08450174331665,2.6061801668856037,2.4800672832361443,3.03481388092041,2.687873155431058,2.5588229950016923,0:00:00.247997,32,0.1,1763
796,1.514508605003357,1.2447696632396972,1.262145474927943,1.117594306710608,4.325850963592529,2.6061801668856037,2.4800672832361443,3.0628209114074707,2.687873155431058,2.5588229950016923,0:00:00.263002,32,0.1,1763
797,3.338435173034668,1.434382313712596,1.4463971703066363,1.313621920482149,4.092319965362549,2.6061801668856037,2.4800672832361443,3.1080105304718018,2.687873155431058,2.5588229950016923,0:00:00.233002,32,0.1,1763
798,2.8372304439544678,1.465884144692987,1.4751355122571972,1.3368069732876389,3.847240447998047,2.6061801668856037,2.4800672832361443,3.030261754989624,2.687873155431058,2.5588229950016923,0:00:00.238034,32,0.1,1763
799,1.1876716613769531,1.26224330751271,1.275199197176346,1.1449474969914135,3.7054426670074463,2.6061801668856037,2.4800672832361443,2.9811577796936035,2.687873155431058,2.5588229950016923,0:00:00.250965,32,0.1,1763
800,2.041691303253174,1.7215130053351,1.733202662498392,1.5920081869146345,3.810065984725952,2.6061801668856037,2.4800672832361443,2.9497628211975098,2.687873155431058,2.5588229950016923,0:00:00.244003,32,0.1,1763
801,3.5707080364227295,1.713534234027722,1.7211382294493935,1.5755945802724802,4.384742259979248,2.6061801668856037,2.4800672832361443,3.1156492233276367,2.687873155431058,2.5588229950016923,0:00:00.244998,32,0.1,1763
802,3.024414539337158,1.6189994804725745,1.625821785330164,1.4779393337702569,4.874793529510498,2.6061801668856037,2.4800672832361443,3.2015573978424072,2.687873155431058,2.5588229950016923,0:00:00.239996,32,0.1,1763
803,4.637717247009277,2.0571509985484138,2.0653702399730642,1.934515306472362,4.250176429748535,2.6061801668856037,2.4800672832361443,3.2551727294921875,2.687873155431058,2.5588229950016923,0:00:00.267006,32,0.1,1763
804,3.0495283603668213,1.9039826010119278,1.9103209540562098,1.7653999942528302,3.9750871658325195,2.6061801668856037,2.4800672832361443,3.166879653930664,2.687873155431058,2.5588229950016923,0:00:00.241999,32,0.1,1763
805,2.6441454887390137,1.696314841204664,1.705404143494396,1.56799339610095,3.7972209453582764,2.6061801668856037,2.4800672832361443,3.032453775405884,2.687873155431058,2.5588229950016923,0:00:00.241995,32,0.1,1763
806,3.933595657348633,1.7373995422746125,1.7520070223550155,1.6106250138919422,3.728029251098633,2.6061801668856037,2.4800672832361443,3.1179299354553223,2.687873155431058,2.5588229950016923,0:00:00.237001,32,0.1,1763
807,3.4113104343414307,1.9529977599413264,1.96113230044406,1.8209525586534978,3.818878650665283,2.6061801668856037,2.4800672832361443,3.0895748138427734,2.687873155431058,2.5588229950016923,0:00:00.235004,32,0.1,1763
808,1.3235148191452026,1.2781171090086199,1.2936090954971031,1.163920008015151,3.7856035232543945,2.6061801668856037,2.4800672832361443,2.9986138343811035,2.687873155431058,2.5588229950016923,0:00:00.250999,32,0.1,1763
809,2.056591033935547,1.3794108553554367,1.393882698171359,1.248459979753436,3.6773598194122314,2.6061801668856037,2.4800672832361443,2.8825979232788086,2.687873155431058,2.5588229950016923,0:00:00.277001,32,0.1,1763
810,2.0030148029327393,1.5985567941316312,1.6062701407045723,1.4722149374253304,4.006200790405273,2.6061801668856037,2.4800672832361443,3.2276113033294678,2.687873155431058,2.5588229950016923,0:00:00.244997,32,0.1,1763
811,2.6851301193237305,1.636123459112151,1.6489446502409373,1.5126782604441604,4.314316272735596,2.6061801668856037,2.4800672832361443,3.6457173824310303,2.687873155431058,2.5588229950016923,0:00:00.231001,32,0.1,1763
812,2.2349159717559814,1.4050063173351344,1.4138486043365144,1.2822084709368249,4.308606147766113,2.6061801668856037,2.4800672832361443,3.6117565631866455,2.687873155431058,2.5588229950016923,0:00:00.256004,32,0.1,1763
813,2.8755455017089844,1.1988766697539397,1.2096121560340565,1.0699483306361568,4.590498447418213,2.6061801668856037,2.4800672832361443,3.408560037612915,2.687873155431058,2.5588229950016923,0:00:00.230998,32,0.1,1763
814,2.933854341506958,1.6349572062241162,1.6436096100109499,1.5080911226483105,4.366977214813232,2.6061801668856037,2.4800672832361443,3.162614107131958,2.687873155431058,2.5588229950016923,0:00:00.246999,32,0.1,1763
815,3.445648193359375,1.5032275239901287,1.5154826912867883,1.3850488819875901,3.619880199432373,2.6061801668856037,2.4800672832361443,3.2622978687286377,2.687873155431058,2.5588229950016923,0:00:00.240001,32,0.1,1763
816,2.079805374145508,1.389249423128732,1.4074817550624552,1.2564949858772225,3.407935380935669,2.6061801668856037,2.4800672832361443,3.4434800148010254,2.687873155431058,2.5588229950016923,0:00:00.273995,32,0.1,1763
817,2.682586193084717,1.4863993710456005,1.4965005715012243,1.3601229546863953,3.474163055419922,2.6061801668856037,2.4800672832361443,3.4690661430358887,2.687873155431058,2.5588229950016923,0:00:00.233007,32,0.1,1763
818,2.8453946113586426,1.6545511856852388,1.6672347191657684,1.5257907470545495,3.5948188304901123,2.6061801668856037,2.4800672832361443,3.2825846672058105,2.687873155431058,2.5588229950016923,0:00:00.238996,32,0.1,1763
819,2.4129462242126465,1.800986636872811,1.808647359743349,1.6693208214180626,4.198564529418945,2.6061801668856037,2.4800672832361443,3.2741408348083496,2.687873155431058,2.5588229950016923,0:00:00.247999,32,0.1,1763
820,3.196563482284546,1.530687220344481,1.5411495697810518,1.396800911056406,4.226285934448242,2.6061801668856037,2.4800672832361443,3.3991858959198,2.687873155431058,2.5588229950016923,0:00:00.244003,32,0.1,1763
821,3.3052310943603516,1.8478336353265288,1.860903573611113,1.7235780380005958,4.023798942565918,2.6061801668856037,2.4800672832361443,3.2696287631988525,2.687873155431058,2.5588229950016923,0:00:00.239999,32,0.1,1763
822,2.833787441253662,1.8890515219122037,1.8981138780270437,1.7513688016583966,3.6859755516052246,2.6061801668856037,2.4800672832361443,3.098031520843506,2.687873155431058,2.5588229950016923,0:00:00.250999,32,0.1,1763
823,2.5777206420898438,1.5625971283756979,1.572661630639027,1.4294577881468558,3.7354912757873535,2.6061801668856037,2.4800672832361443,3.11079478263855,2.687873155431058,2.5588229950016923,0:00:00.233003,32,0.1,1763
824,1.9583979845046997,1.5370551586784047,1.5506297834210825,1.4157191953644692,3.9524214267730713,2.6061801668856037,2.4800672832361443,3.218482255935669,2.687873155431058,2.5588229950016923,0:00:00.242997,32,0.1,1763
825,2.178799867630005,1.5886933276174435,1.6011217340586368,1.4662787741815286,4.253167152404785,2.6061801668856037,2.4800672832361443,3.220021963119507,2.687873155431058,2.5588229950016923,0:00:00.253000,32,0.1,1763
826,1.866401195526123,1.43760458467281,1.4488876514362623,1.3141911382754066,4.386660575866699,2.6061801668856037,2.4800672832361443,3.093385934829712,2.687873155431058,2.5588229950016923,0:00:00.238001,32,0.1,1763
827,1.8892731666564941,1.5882058784783526,1.5976141060321152,1.4581128370245213,4.066123008728027,2.6061801668856037,2.4800672832361443,3.0776500701904297,2.687873155431058,2.5588229950016923,0:00:00.241001,32,0.1,1763
828,2.8041794300079346,1.4666526441084982,1.4752501919180865,1.3289021055994927,3.7795298099517822,2.6061801668856037,2.4800672832361443,3.1340134143829346,2.687873155431058,2.5588229950016923,0:00:00.251996,32,0.1,1763
829,2.0535295009613037,1.3445197123895187,1.3560754301394748,1.226484255929049,3.4523510932922363,2.6061801668856037,2.4800672832361443,3.168041467666626,2.687873155431058,2.5588229950016923,0:00:00.280005,32,0.1,1763
830,2.6146035194396973,1.7681719195329308,1.7761438183883285,1.6438340032712524,3.232057571411133,2.6061801668856037,2.4800672832361443,3.1280696392059326,2.687873155431058,2.5588229950016923,0:00:00.235995,32,0.1,1763
831,2.6769461631774902,1.5332508650848178,1.546660765111945,1.3953666594893193,3.2599563598632812,2.6061801668856037,2.4800672832361443,3.0985171794891357,2.687873155431058,2.5588229950016923,0:00:00.218002,32,0.1,1763
832,1.5258420705795288,1.0153515211802542,1.0281171937959157,0.8880871338875956,4.116063117980957,2.6061801668856037,2.4800672832361443,3.0438313484191895,2.687873155431058,2.5588229950016923,0:00:00.236002,32,0.1,1763
833,2.6638405323028564,1.3511184359167672,1.3633465393033117,1.2289807257845233,4.991424083709717,2.6061801668856037,2.4800672832361443,2.9449620246887207,2.687873155431058,2.5588229950016923,0:00:00.247001,32,0.1,1763
834,3.5317330360412598,1.5496014952128276,1.5658302128784272,1.4253434984634663,4.863263130187988,2.6061801668856037,2.4800672832361443,2.9461123943328857,2.687873155431058,2.5588229950016923,0:00:00.240994,32,0.1,1763
835,3.673520803451538,1.3628290440245054,1.3798004604743692,1.240322409632337,4.0462751388549805,2.6061801668856037,2.4800672832361443,2.9945931434631348,2.687873155431058,2.5588229950016923,0:00:00.275002,32,0.1,1763
836,2.6308209896087646,1.668003784547642,1.6775360136733268,1.5463649245132793,3.158430337905884,2.6061801668856037,2.4800672832361443,2.992189645767212,2.687873155431058,2.5588229950016923,0:00:00.218001,32,0.1,1763
837,2.614017963409424,1.7134461595137964,1.7239530336889841,1.5860849125987246,3.0105326175689697,2.6061801668856037,2.4800672832361443,2.980097770690918,2.687873155431058,2.5588229950016923,0:00:00.244001,32,0.1,1763
838,2.3023273944854736,1.5482385624837494,1.562537938693688,1.4279234179547826,3.0622665882110596,2.6061801668856037,2.4800672832361443,2.984699249267578,2.687873155431058,2.5588229950016923,0:00:00.236998,32,0.1,1763
839,2.661364793777466,1.459803108327497,1.4766354762041545,1.3303792842706725,3.420625686645508,2.6061801668856037,2.4800672832361443,2.9373316764831543,2.687873155431058,2.5588229950016923,0:00:00.245002,32,0.1,1763
840,2.294423818588257,1.2748161647442364,1.296834763271326,1.149482238845713,3.9394211769104004,2.6061801668856037,2.4800672832361443,2.934684991836548,2.687873155431058,2.5588229950016923,0:00:00.223998,32,0.1,1763
841,2.1325650215148926,1.337313171371956,1.3494811915449383,1.2154085233004472,4.891542911529541,2.6061801668856037,2.4800672832361443,2.9430017471313477,2.687873155431058,2.5588229950016923,0:00:00.232004,32,0.1,1763
842,2.396474599838257,1.4424838502893,1.4538546602864635,1.3086948755086598,5.56981897354126,2.6061801668856037,2.4800672832361443,2.9771194458007812,2.687873155431058,2.5588229950016923,0:00:00.278997,32,0.1,1763
843,2.356961727142334,1.0960466374308184,1.1103027178246305,0.9802826348546486,5.657505035400391,2.6061801668856037,2.4800672832361443,2.9634289741516113,2.687873155431058,2.5588229950016923,0:00:00.249999,32,0.1,1763
844,4.826718330383301,1.5479896794281176,1.5605141332135435,1.417242366168781,4.958646297454834,2.6061801668856037,2.4800672832361443,3.012911796569824,2.687873155431058,2.5588229950016923,0:00:00.242001,32,0.1,1763
845,3.8628759384155273,1.4524816957189406,1.4658541863369985,1.3311272130919873,4.787729740142822,2.6061801668856037,2.4800672832361443,3.2577321529388428,2.687873155431058,2.5588229950016923,0:00:00.230003,32,0.1,1763
846,2.89355731010437,1.7016414013027157,1.7116744892443783,1.5830371993646322,4.421595096588135,2.6061801668856037,2.4800672832361443,3.2552506923675537,2.687873155431058,2.5588229950016923,0:00:00.239997,32,0.1,1763
847,2.693645715713501,1.5035687618678324,1.5185872094866317,1.3803864519817906,3.8870184421539307,2.6061801668856037,2.4800672832361443,2.993880033493042,2.687873155431058,2.5588229950016923,0:00:00.238000,32,0.1,1763
848,2.97053861618042,1.7834935153517266,1.7929570870790534,1.6572188096325278,3.6789915561676025,2.6061801668856037,2.4800672832361443,3.0357024669647217,2.687873155431058,2.5588229950016923,0:00:00.283000,32,0.1,1763
849,3.747939109802246,1.263520876128692,1.275333758608699,1.1405526915026236,3.726898431777954,2.6061801668856037,2.4800672832361443,3.2498576641082764,2.687873155431058,2.5588229950016923,0:00:00.246999,32,0.1,1763
850,2.6871695518493652,1.7062312810883975,1.7133527765040597,1.5815836335472924,3.5710673332214355,2.6061801668856037,2.4800672832361443,3.1897497177124023,2.687873155431058,2.5588229950016923,0:00:00.227998,32,0.1,1763
851,3.0721302032470703,1.5272557018198136,1.5410951383230012,1.398215308453287,3.2498252391815186,2.6061801668856037,2.4800672832361443,2.9511876106262207,2.687873155431058,2.5588229950016923,0:00:00.254004,32,0.1,1763
852,2.5520472526550293,1.2293905276695658,1.245017592659176,1.1009856153809574,3.2566866874694824,2.6061801668856037,2.4800672832361443,2.864988088607788,2.687873155431058,2.5588229950016923,0:00:00.220999,32,0.1,1763
853,2.240121841430664,1.3935959762264352,1.4090435131856096,1.2682593458816374,4.187743663787842,2.6061801668856037,2.4800672832361443,2.869907855987549,2.687873155431058,2.5588229950016923,0:00:00.250997,32,0.1,1763
854,3.716160535812378,1.6100643539283688,1.625404198874166,1.473119473844659,4.746455192565918,2.6061801668856037,2.4800672832361443,2.9071497917175293,2.687873155431058,2.5588229950016923,0:00:00.235007,32,0.1,1763
855,2.6314733028411865,1.7263756219055157,1.7339996392349515,1.6012791701088422,4.936790466308594,2.6061801668856037,2.4800672832361443,2.9591641426086426,2.687873155431058,2.5588229950016923,0:00:00.279996,32,0.1,1763
856,3.104982852935791,1.368380605873672,1.40012033744063,1.2505248341220776,4.163905620574951,2.6061801668856037,2.4800672832361443,3.0106306076049805,2.687873155431058,2.5588229950016923,0:00:00.245000,32,0.1,1763
857,1.885682463645935,1.2144191427336488,1.2266130428443507,1.090907074825029,3.5053441524505615,2.6061801668856037,2.4800672832361443,3.021244525909424,2.687873155431058,2.5588229950016923,0:00:00.225001,32,0.1,1763
858,1.8264226913452148,1.4210996991055964,1.4311972125140011,1.293695595989163,3.393700122833252,2.6061801668856037,2.4800672832361443,2.925304889678955,2.687873155431058,2.5588229950016923,0:00:00.223005,32,0.1,1763
859,3.786372423171997,1.4067010604107832,1.4240872653215537,1.2805234148636406,3.44706130027771,2.6061801668856037,2.4800672832361443,2.8748726844787598,2.687873155431058,2.5588229950016923,0:00:00.263992,32,0.1,1763
860,2.7616798877716064,1.807971958407351,1.818815605080109,1.6927147863716872,3.5366358757019043,2.6061801668856037,2.4800672832361443,2.829178810119629,2.687873155431058,2.5588229950016923,0:00:00.252001,32,0.1,1763
861,2.0527210235595703,1.6338474965682739,1.6407191793950715,1.505091551550216,3.998927593231201,2.6061801668856037,2.4800672832361443,3.006714105606079,2.687873155431058,2.5588229950016923,0:00:00.249999,32,0.1,1763
862,2.2412500381469727,1.7234022249079537,1.7293086437517031,1.5994861345927887,4.487944602966309,2.6061801668856037,2.4800672832361443,3.1162638664245605,2.687873155431058,2.5588229950016923,0:00:00.269002,32,0.1,1763
863,1.3244630098342896,1.1007511493900997,1.129853152864354,0.9750322862543166,4.938798427581787,2.6061801668856037,2.4800672832361443,3.1545724868774414,2.687873155431058,2.5588229950016923,0:00:00.246998,32,0.1,1763
864,2.6711411476135254,1.8099274386142536,1.8169097014407807,1.6786808634836632,4.940858840942383,2.6061801668856037,2.4800672832361443,3.0774075984954834,2.687873155431058,2.5588229950016923,0:00:00.227004,32,0.1,1763
865,2.4666731357574463,1.7856381245756014,1.8048183693178232,1.6571824700667213,4.587818622589111,2.6061801668856037,2.4800672832361443,3.0178515911102295,2.687873155431058,2.5588229950016923,0:00:00.246996,32,0.1,1763
866,3.300818681716919,2.0224190416029066,2.030850841151325,1.9020227159221523,4.384043216705322,2.6061801668856037,2.4800672832361443,2.9650838375091553,2.687873155431058,2.5588229950016923,0:00:00.244006,32,0.1,1763
867,2.3070576190948486,1.4597691219891265,1.4731693477299128,1.341720609826155,4.200510025024414,2.6061801668856037,2.4800672832361443,2.9978790283203125,2.687873155431058,2.5588229950016923,0:00:00.242998,32,0.1,1763
868,2.7622454166412354,1.5920947679684043,1.6006255687371558,1.4567406104460605,4.073793411254883,2.6061801668856037,2.4800672832361443,3.006310224533081,2.687873155431058,2.5588229950016923,0:00:00.268001,32,0.1,1763
869,1.9832003116607666,1.0062361919946676,1.0165788992431086,0.8872855033887467,4.111407279968262,2.6061801668856037,2.4800672832361443,3.04201078414917,2.687873155431058,2.5588229950016923,0:00:00.247998,32,0.1,1763
870,3.741429090499878,1.6021598089526625,1.6101847540777434,1.4743589703627256,4.0639801025390625,2.6061801668856037,2.4800672832361443,3.1507277488708496,2.687873155431058,2.5588229950016923,0:00:00.263000,32,0.1,1763
871,2.0268654823303223,1.4532822609671532,1.4621564996587813,1.322413632237962,4.327630043029785,2.6061801668856037,2.4800672832361443,3.1814160346984863,2.687873155431058,2.5588229950016923,0:00:00.243996,32,0.1,1763
872,2.1566128730773926,1.6734384054953824,1.6893510071344042,1.5348047762873551,4.24951171875,2.6061801668856037,2.4800672832361443,3.1282856464385986,2.687873155431058,2.5588229950016923,0:00:00.248001,32,0.1,1763
873,1.9550904035568237,1.2377174945445764,1.2569256068368317,1.1100117902850088,4.03492546081543,2.6061801668856037,2.4800672832361443,3.030886173248291,2.687873155431058,2.5588229950016923,0:00:00.237004,32,0.1,1763
874,3.4436776638031006,1.2838445572924226,1.2979015566899093,1.159552897678942,3.6704611778259277,2.6061801668856037,2.4800672832361443,2.9492452144622803,2.687873155431058,2.5588229950016923,0:00:00.241997,32,0.1,1763
875,3.3932435512542725,1.3732047548755655,1.3825392919304216,1.2412248975941504,3.9914212226867676,2.6061801668856037,2.4800672832361443,2.9280431270599365,2.687873155431058,2.5588229950016923,0:00:00.258003,32,0.1,1763
876,1.5987422466278076,1.4222366207608195,1.4483496044158974,1.2957098630779942,4.474128723144531,2.6061801668856037,2.4800672832361443,2.974334478378296,2.687873155431058,2.5588229950016923,0:00:00.244999,32,0.1,1763
877,3.6982147693634033,1.7084556288058537,1.7185180489079068,1.591259850915048,4.589121341705322,2.6061801668856037,2.4800672832361443,3.112309694290161,2.687873155431058,2.5588229950016923,0:00:00.248000,32,0.1,1763
878,1.338724136352539,1.080190988660352,1.0946924714434378,0.9603545422715405,4.841211318969727,2.6061801668856037,2.4800672832361443,3.1985974311828613,2.687873155431058,2.5588229950016923,0:00:00.246521,32,0.1,1763
879,2.181358814239502,1.4769160988524987,1.4860960803824943,1.3540000958882508,5.229710102081299,2.6061801668856037,2.4800672832361443,3.337824821472168,2.687873155431058,2.5588229950016923,0:00:00.285005,32,0.1,1763
880,2.8876147270202637,1.7340407832008475,1.7405435684304056,1.6132514324737346,5.462218284606934,2.6061801668856037,2.4800672832361443,3.328716516494751,2.687873155431058,2.5588229950016923,0:00:00.287999,32,0.1,1763
881,2.9463441371917725,1.7980431294829227,1.8113289215098074,1.6753961318661108,5.560894012451172,2.6061801668856037,2.4800672832361443,3.1806142330169678,2.687873155431058,2.5588229950016923,0:00:00.299997,32,0.1,1763
882,3.0112733840942383,1.6864427532744488,1.6944700779909105,1.5597684007982258,5.593153953552246,2.6061801668856037,2.4800672832361443,3.119041919708252,2.687873155431058,2.5588229950016923,0:00:00.245000,32,0.1,1763
883,4.3470258712768555,1.2565912007995323,1.272539989402661,1.132776764904005,5.56008243560791,2.6061801668856037,2.4800672832361443,3.258706569671631,2.687873155431058,2.5588229950016923,0:00:00.275997,32,0.1,1763
884,3.774984359741211,1.65814663079738,1.672919892947512,1.5419905658466684,5.320060729980469,2.6061801668856037,2.4800672832361443,3.3669936656951904,2.687873155431058,2.5588229950016923,0:00:00.285005,32,0.1,1763
885,2.6749908924102783,1.4915229859061392,1.5070556010560572,1.3739251065890465,4.937049388885498,2.6061801668856037,2.4800672832361443,3.2849416732788086,2.687873155431058,2.5588229950016923,0:00:00.239998,32,0.1,1763
886,2.0338664054870605,1.4190870402583464,1.4335792286460298,1.2954680929432898,4.685478687286377,2.6061801668856037,2.4800672832361443,3.141479015350342,2.687873155431058,2.5588229950016923,0:00:00.254001,32,0.1,1763
887,4.9235358238220215,1.4109532436604395,1.421030329695644,1.2714012286762946,4.768545150756836,2.6061801668856037,2.4800672832361443,3.0601396560668945,2.687873155431058,2.5588229950016923,0:00:00.284000,32,0.1,1763
888,3.3311970233917236,1.3736016783537912,1.3906966263805562,1.2477026932986406,5.347477436065674,2.6061801668856037,2.4800672832361443,3.213886022567749,2.687873155431058,2.5588229950016923,0:00:00.355999,32,0.1,1763
889,2.3549723625183105,1.6963764869212514,1.7041671736318247,1.5723106550015695,5.966582775115967,2.6061801668856037,2.4800672832361443,3.2449872493743896,2.687873155431058,2.5588229950016923,0:00:00.285003,32,0.1,1763
890,4.016150951385498,1.2748642636867296,1.2855707129192124,1.1306751985444006,6.0572967529296875,2.6061801668856037,2.4800672832361443,3.291311740875244,2.687873155431058,2.5588229950016923,0:00:00.302997,32,0.1,1763
891,2.897390127182007,1.778698608837084,1.7875443293622333,1.6546130140034208,5.602871894836426,2.6061801668856037,2.4800672832361443,3.2393176555633545,2.687873155431058,2.5588229950016923,0:00:00.285997,32,0.1,1763
892,4.994468688964844,1.4644916633277905,1.4777962248213448,1.3301989589634673,4.764239311218262,2.6061801668856037,2.4800672832361443,3.1673760414123535,2.687873155431058,2.5588229950016923,0:00:00.337002,32,0.1,1763
893,4.237125873565674,1.6702633683227965,1.6793781461426427,1.5460168162267767,4.136545658111572,2.6061801668856037,2.4800672832361443,3.129152297973633,2.687873155431058,2.5588229950016923,0:00:00.368006,32,0.1,1763
894,3.745579957962036,1.759872475691383,1.767155047956503,1.6362183042693612,3.852980852127075,2.6061801668856037,2.4800672832361443,3.1647415161132812,2.687873155431058,2.5588229950016923,0:00:00.371995,32,0.1,1763
895,3.4316704273223877,1.7555456588732505,1.7658448609074417,1.6266566432423022,3.6679396629333496,2.6061801668856037,2.4800672832361443,3.2958054542541504,2.687873155431058,2.5588229950016923,0:00:00.270000,32,0.1,1763
896,3.9138007164001465,1.6792609323153322,1.6859417658877405,1.5509961451175145,3.5528602600097656,2.6061801668856037,2.4800672832361443,3.2309670448303223,2.687873155431058,2.5588229950016923,0:00:00.236997,32,0.1,1763
897,3.373042106628418,1.533163280140653,1.5442187590089456,1.4051314394637804,3.4788131713867188,2.6061801668856037,2.4800672832361443,3.0642974376678467,2.687873155431058,2.5588229950016923,0:00:00.236000,32,0.1,1763
898,2.1052446365356445,1.667600202502271,1.678518901864684,1.5313628722234234,4.75023889541626,2.6061801668856037,2.4800672832361443,3.0482470989227295,2.687873155431058,2.5588229950016923,0:00:00.264002,32,0.1,1763
899,2.4441511631011963,1.6708308984186642,1.6822088296338258,1.5472751605276267,6.075982570648193,2.6061801668856037,2.4800672832361443,3.4044137001037598,2.687873155431058,2.5588229950016923,0:00:00.322001,32,0.1,1763
900,4.438522815704346,1.3604650173790502,1.3722414938070735,1.2341714330748237,6.682853698730469,2.6061801668856037,2.4800672832361443,3.7271769046783447,2.687873155431058,2.5588229950016923,0:00:00.339001,32,0.1,1763
